"benchmark","item_id","topic","problem","gold_answer","prompt_id","prompt_family","prompt_template","prompt_text","difficulty","source"
"olym_math","olym_0648","Geometry","Spheres centered at points $P, Q, R$ are externally tangent to each other, and are tangent to plane $\mathcal{M}$ at points $P^{\prime}, Q^{\prime}, R^{\prime}$, respectively. All three spheres are on the same side of the plane. If $P^{\prime} Q^{\prime}=Q^{\prime} R^{\prime}=12$ and $P^{\prime} R^{\prime}=6$, compute the area of $\triangle P Q R$.","18 \sqrt{6}","P40_transform_problem","F04_strategy_search","Solve the problem. If useful, transform it into an equivalent simpler problem before solving. End with \boxed{...}.

Problem:
{problem}","Solve the problem. If useful, transform it into an equivalent simpler problem before solving. End with \boxed{...}.

Problem:
Spheres centered at points $P, Q, R$ are externally tangent to each other, and are tangent to plane $\mathcal{M}$ at points $P^{\prime}, Q^{\prime}, R^{\prime}$, respectively. All three spheres are on the same side of the plane. If $P^{\prime} Q^{\prime}=Q^{\prime} R^{\prime}=12$ and $P^{\prime} R^{\prime}=6$, compute the area of $\triangle P Q R$.","Competition","OlympiadBench"
"olym_math","olym_0648","Geometry","Spheres centered at points $P, Q, R$ are externally tangent to each other, and are tangent to plane $\mathcal{M}$ at points $P^{\prime}, Q^{\prime}, R^{\prime}$, respectively. All three spheres are on the same side of the plane. If $P^{\prime} Q^{\prime}=Q^{\prime} R^{\prime}=12$ and $P^{\prime} R^{\prime}=6$, compute the area of $\triangle P Q R$.","18 \sqrt{6}","P41_symmetry_search","F04_strategy_search","Solve the problem. Look for symmetry or a natural normalization that simplifies the argument. End with \boxed{...}.

Problem:
{problem}","Solve the problem. Look for symmetry or a natural normalization that simplifies the argument. End with \boxed{...}.

Problem:
Spheres centered at points $P, Q, R$ are externally tangent to each other, and are tangent to plane $\mathcal{M}$ at points $P^{\prime}, Q^{\prime}, R^{\prime}$, respectively. All three spheres are on the same side of the plane. If $P^{\prime} Q^{\prime}=Q^{\prime} R^{\prime}=12$ and $P^{\prime} R^{\prime}=6$, compute the area of $\triangle P Q R$.","Competition","OlympiadBench"
"olym_math","olym_0648","Geometry","Spheres centered at points $P, Q, R$ are externally tangent to each other, and are tangent to plane $\mathcal{M}$ at points $P^{\prime}, Q^{\prime}, R^{\prime}$, respectively. All three spheres are on the same side of the plane. If $P^{\prime} Q^{\prime}=Q^{\prime} R^{\prime}=12$ and $P^{\prime} R^{\prime}=6$, compute the area of $\triangle P Q R$.","18 \sqrt{6}","P42_extreme_principle","F04_strategy_search","Solve the problem. Consider whether an extremal argument, bounding idea, or monotonicity principle is useful. End with \boxed{...}.

Problem:
{problem}","Solve the problem. Consider whether an extremal argument, bounding idea, or monotonicity principle is useful. End with \boxed{...}.

Problem:
Spheres centered at points $P, Q, R$ are externally tangent to each other, and are tangent to plane $\mathcal{M}$ at points $P^{\prime}, Q^{\prime}, R^{\prime}$, respectively. All three spheres are on the same side of the plane. If $P^{\prime} Q^{\prime}=Q^{\prime} R^{\prime}=12$ and $P^{\prime} R^{\prime}=6$, compute the area of $\triangle P Q R$.","Competition","OlympiadBench"
"olym_math","olym_0648","Geometry","Spheres centered at points $P, Q, R$ are externally tangent to each other, and are tangent to plane $\mathcal{M}$ at points $P^{\prime}, Q^{\prime}, R^{\prime}$, respectively. All three spheres are on the same side of the plane. If $P^{\prime} Q^{\prime}=Q^{\prime} R^{\prime}=12$ and $P^{\prime} R^{\prime}=6$, compute the area of $\triangle P Q R$.","18 \sqrt{6}","P43_auxiliary_object","F04_strategy_search","Solve the problem. Introduce an auxiliary variable, construction, or reformulation if it simplifies the reasoning. End with \boxed{...}.

Problem:
{problem}","Solve the problem. Introduce an auxiliary variable, construction, or reformulation if it simplifies the reasoning. End with \boxed{...}.

Problem:
Spheres centered at points $P, Q, R$ are externally tangent to each other, and are tangent to plane $\mathcal{M}$ at points $P^{\prime}, Q^{\prime}, R^{\prime}$, respectively. All three spheres are on the same side of the plane. If $P^{\prime} Q^{\prime}=Q^{\prime} R^{\prime}=12$ and $P^{\prime} R^{\prime}=6$, compute the area of $\triangle P Q R$.","Competition","OlympiadBench"
"olym_math","olym_0648","Geometry","Spheres centered at points $P, Q, R$ are externally tangent to each other, and are tangent to plane $\mathcal{M}$ at points $P^{\prime}, Q^{\prime}, R^{\prime}$, respectively. All three spheres are on the same side of the plane. If $P^{\prime} Q^{\prime}=Q^{\prime} R^{\prime}=12$ and $P^{\prime} R^{\prime}=6$, compute the area of $\triangle P Q R$.","18 \sqrt{6}","P44_multiple_strategies","F04_strategy_search","Solve the problem. Briefly choose among possible strategies, then execute the most efficient one. End with \boxed{...}.

Problem:
{problem}","Solve the problem. Briefly choose among possible strategies, then execute the most efficient one. End with \boxed{...}.

Problem:
Spheres centered at points $P, Q, R$ are externally tangent to each other, and are tangent to plane $\mathcal{M}$ at points $P^{\prime}, Q^{\prime}, R^{\prime}$, respectively. All three spheres are on the same side of the plane. If $P^{\prime} Q^{\prime}=Q^{\prime} R^{\prime}=12$ and $P^{\prime} R^{\prime}=6$, compute the area of $\triangle P Q R$.","Competition","OlympiadBench"
"olym_math","olym_0648","Geometry","Spheres centered at points $P, Q, R$ are externally tangent to each other, and are tangent to plane $\mathcal{M}$ at points $P^{\prime}, Q^{\prime}, R^{\prime}$, respectively. All three spheres are on the same side of the plane. If $P^{\prime} Q^{\prime}=Q^{\prime} R^{\prime}=12$ and $P^{\prime} R^{\prime}=6$, compute the area of $\triangle P Q R$.","18 \sqrt{6}","P09_competition","F05_solution_structure","Solve this as a mathematics competition problem. Present a clear competition-style argument. End with the final answer in the form \boxed{...}.

Problem:
{problem}","Solve this as a mathematics competition problem. Present a clear competition-style argument. End with the final answer in the form \boxed{...}.

Problem:
Spheres centered at points $P, Q, R$ are externally tangent to each other, and are tangent to plane $\mathcal{M}$ at points $P^{\prime}, Q^{\prime}, R^{\prime}$, respectively. All three spheres are on the same side of the plane. If $P^{\prime} Q^{\prime}=Q^{\prime} R^{\prime}=12$ and $P^{\prime} R^{\prime}=6$, compute the area of $\triangle P Q R$.","Competition","OlympiadBench"
"olym_math","olym_0648","Geometry","Spheres centered at points $P, Q, R$ are externally tangent to each other, and are tangent to plane $\mathcal{M}$ at points $P^{\prime}, Q^{\prime}, R^{\prime}$, respectively. All three spheres are on the same side of the plane. If $P^{\prime} Q^{\prime}=Q^{\prime} R^{\prime}=12$ and $P^{\prime} R^{\prime}=6$, compute the area of $\triangle P Q R$.","18 \sqrt{6}","P12_no_guessing","F05_solution_structure","Solve the problem without guessing. Derive the result logically from the given information. End with exactly one final answer in the form \boxed{...}.

Problem:
{problem}","Solve the problem without guessing. Derive the result logically from the given information. End with exactly one final answer in the form \boxed{...}.

Problem:
Spheres centered at points $P, Q, R$ are externally tangent to each other, and are tangent to plane $\mathcal{M}$ at points $P^{\prime}, Q^{\prime}, R^{\prime}$, respectively. All three spheres are on the same side of the plane. If $P^{\prime} Q^{\prime}=Q^{\prime} R^{\prime}=12$ and $P^{\prime} R^{\prime}=6$, compute the area of $\triangle P Q R$.","Competition","OlympiadBench"
"olym_math","olym_0648","Geometry","Spheres centered at points $P, Q, R$ are externally tangent to each other, and are tangent to plane $\mathcal{M}$ at points $P^{\prime}, Q^{\prime}, R^{\prime}$, respectively. All three spheres are on the same side of the plane. If $P^{\prime} Q^{\prime}=Q^{\prime} R^{\prime}=12$ and $P^{\prime} R^{\prime}=6$, compute the area of $\triangle P Q R$.","18 \sqrt{6}","P15_cases","F05_solution_structure","Solve the problem. Use case analysis if the problem has different possible configurations. Make sure all cases are covered. End with \boxed{...}.

Problem:
{problem}","Solve the problem. Use case analysis if the problem has different possible configurations. Make sure all cases are covered. End with \boxed{...}.

Problem:
Spheres centered at points $P, Q, R$ are externally tangent to each other, and are tangent to plane $\mathcal{M}$ at points $P^{\prime}, Q^{\prime}, R^{\prime}$, respectively. All three spheres are on the same side of the plane. If $P^{\prime} Q^{\prime}=Q^{\prime} R^{\prime}=12$ and $P^{\prime} R^{\prime}=6$, compute the area of $\triangle P Q R$.","Competition","OlympiadBench"
"olym_math","olym_0648","Geometry","Spheres centered at points $P, Q, R$ are externally tangent to each other, and are tangent to plane $\mathcal{M}$ at points $P^{\prime}, Q^{\prime}, R^{\prime}$, respectively. All three spheres are on the same side of the plane. If $P^{\prime} Q^{\prime}=Q^{\prime} R^{\prime}=12$ and $P^{\prime} R^{\prime}=6$, compute the area of $\triangle P Q R$.","18 \sqrt{6}","P17_constructive","F05_solution_structure","Solve the problem constructively where appropriate. Show how the answer is obtained, not just why it is plausible. End with the final answer in the form \boxed{...}.

Problem:
{problem}","Solve the problem constructively where appropriate. Show how the answer is obtained, not just why it is plausible. End with the final answer in the form \boxed{...}.

Problem:
Spheres centered at points $P, Q, R$ are externally tangent to each other, and are tangent to plane $\mathcal{M}$ at points $P^{\prime}, Q^{\prime}, R^{\prime}$, respectively. All three spheres are on the same side of the plane. If $P^{\prime} Q^{\prime}=Q^{\prime} R^{\prime}=12$ and $P^{\prime} R^{\prime}=6$, compute the area of $\triangle P Q R$.","Competition","OlympiadBench"
"olym_math","olym_0648","Geometry","Spheres centered at points $P, Q, R$ are externally tangent to each other, and are tangent to plane $\mathcal{M}$ at points $P^{\prime}, Q^{\prime}, R^{\prime}$, respectively. All three spheres are on the same side of the plane. If $P^{\prime} Q^{\prime}=Q^{\prime} R^{\prime}=12$ and $P^{\prime} R^{\prime}=6$, compute the area of $\triangle P Q R$.","18 \sqrt{6}","P45_case_complete","F05_solution_structure","Solve the problem with a complete case split if needed. Clearly state why the cases exhaust all possibilities. End with \boxed{...}.

Problem:
{problem}","Solve the problem with a complete case split if needed. Clearly state why the cases exhaust all possibilities. End with \boxed{...}.

Problem:
Spheres centered at points $P, Q, R$ are externally tangent to each other, and are tangent to plane $\mathcal{M}$ at points $P^{\prime}, Q^{\prime}, R^{\prime}$, respectively. All three spheres are on the same side of the plane. If $P^{\prime} Q^{\prime}=Q^{\prime} R^{\prime}=12$ and $P^{\prime} R^{\prime}=6$, compute the area of $\triangle P Q R$.","Competition","OlympiadBench"
"olym_math","olym_0648","Geometry","Spheres centered at points $P, Q, R$ are externally tangent to each other, and are tangent to plane $\mathcal{M}$ at points $P^{\prime}, Q^{\prime}, R^{\prime}$, respectively. All three spheres are on the same side of the plane. If $P^{\prime} Q^{\prime}=Q^{\prime} R^{\prime}=12$ and $P^{\prime} R^{\prime}=6$, compute the area of $\triangle P Q R$.","18 \sqrt{6}","P46_construct_and_prove","F05_solution_structure","Solve the problem by constructing a candidate answer and proving it works. Also justify that no other answer is possible if required. End with \boxed{...}.

Problem:
{problem}","Solve the problem by constructing a candidate answer and proving it works. Also justify that no other answer is possible if required. End with \boxed{...}.

Problem:
Spheres centered at points $P, Q, R$ are externally tangent to each other, and are tangent to plane $\mathcal{M}$ at points $P^{\prime}, Q^{\prime}, R^{\prime}$, respectively. All three spheres are on the same side of the plane. If $P^{\prime} Q^{\prime}=Q^{\prime} R^{\prime}=12$ and $P^{\prime} R^{\prime}=6$, compute the area of $\triangle P Q R$.","Competition","OlympiadBench"
"olym_math","olym_0648","Geometry","Spheres centered at points $P, Q, R$ are externally tangent to each other, and are tangent to plane $\mathcal{M}$ at points $P^{\prime}, Q^{\prime}, R^{\prime}$, respectively. All three spheres are on the same side of the plane. If $P^{\prime} Q^{\prime}=Q^{\prime} R^{\prime}=12$ and $P^{\prime} R^{\prime}=6$, compute the area of $\triangle P Q R$.","18 \sqrt{6}","P47_olympiad_clean","F05_solution_structure","Give a clean olympiad-style solution. Organize the argument into logical steps and avoid unsupported jumps. End with \boxed{...}.

Problem:
{problem}","Give a clean olympiad-style solution. Organize the argument into logical steps and avoid unsupported jumps. End with \boxed{...}.

Problem:
Spheres centered at points $P, Q, R$ are externally tangent to each other, and are tangent to plane $\mathcal{M}$ at points $P^{\prime}, Q^{\prime}, R^{\prime}$, respectively. All three spheres are on the same side of the plane. If $P^{\prime} Q^{\prime}=Q^{\prime} R^{\prime}=12$ and $P^{\prime} R^{\prime}=6$, compute the area of $\triangle P Q R$.","Competition","OlympiadBench"
"olym_math","olym_0648","Geometry","Spheres centered at points $P, Q, R$ are externally tangent to each other, and are tangent to plane $\mathcal{M}$ at points $P^{\prime}, Q^{\prime}, R^{\prime}$, respectively. All three spheres are on the same side of the plane. If $P^{\prime} Q^{\prime}=Q^{\prime} R^{\prime}=12$ and $P^{\prime} R^{\prime}=6$, compute the area of $\triangle P Q R$.","18 \sqrt{6}","P48_counting_structure","F05_solution_structure","Solve the problem by carefully organizing the relevant objects or cases. Avoid overcounting, missing cases, or unjustified assumptions. End with \boxed{...}.

Problem:
{problem}","Solve the problem by carefully organizing the relevant objects or cases. Avoid overcounting, missing cases, or unjustified assumptions. End with \boxed{...}.

Problem:
Spheres centered at points $P, Q, R$ are externally tangent to each other, and are tangent to plane $\mathcal{M}$ at points $P^{\prime}, Q^{\prime}, R^{\prime}$, respectively. All three spheres are on the same side of the plane. If $P^{\prime} Q^{\prime}=Q^{\prime} R^{\prime}=12$ and $P^{\prime} R^{\prime}=6$, compute the area of $\triangle P Q R$.","Competition","OlympiadBench"
